epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
60,53.5423,0.00523,0.5,1,0.8536,0.000693305,0.000693305,0.000693305
61,54.4244,0.0067,0.5,1,0.8536,0.000676802,0.000676802,0.000676802
62,55.3167,0.00134,0.5,1,1.22124,0.000660299,0.000660299,0.000660299
63,56.2042,0.30797,0.5,1,1.22124,0.000643795,0.000643795,0.000643795
64,57.0934,0.0108,0.5,1,1.50851,0.000627292,0.000627292,0.000627292
65,57.9818,0.02688,0.5,1,1.50851,0.000610789,0.000610789,0.000610789
66,58.8728,0.01416,0.5,1,1.20735,0.000594286,0.000594286,0.000594286
67,59.7544,0.18296,0.5,1,1.20735,0.000577782,0.000577782,0.000577782
68,60.6451,0.00138,0.75,1,0.42885,0.000561279,0.000561279,0.000561279
69,61.5227,0.00057,0.75,1,0.42885,0.000544776,0.000544776,0.000544776
70,62.4178,0.00057,1,1,0.11128,0.000528272,0.000528272,0.000528272
71,63.3043,0.00015,1,1,0.11128,0.000511769,0.000511769,0.000511769
72,64.1986,0.06052,1,1,0.03354,0.000495266,0.000495266,0.000495266
73,65.0836,0.0007,1,1,0.03354,0.000478762,0.000478762,0.000478762
74,65.9777,0.00295,1,1,0.01193,0.000462259,0.000462259,0.000462259
75,66.8678,2e-05,1,1,0.01193,0.000445756,0.000445756,0.000445756
76,67.7643,0.00021,1,1,0.00641,0.000429253,0.000429253,0.000429253
77,68.6497,0.00563,1,1,0.00641,0.000412749,0.000412749,0.000412749
78,69.5386,0.00073,1,1,0.01317,0.000396246,0.000396246,0.000396246
79,70.4206,0.00607,1,1,0.01317,0.000379743,0.000379743,0.000379743
80,71.3122,0.00258,1,1,0.01322,0.000363239,0.000363239,0.000363239
81,72.2002,4.68542,1,1,0.01322,0.000346736,0.000346736,0.000346736
82,73.0896,2e-05,1,1,0.02534,0.000330233,0.000330233,0.000330233
83,73.9745,0.00071,1,1,0.02534,0.000313729,0.000313729,0.000313729
84,74.8698,0.00013,1,1,0.01989,0.000297226,0.000297226,0.000297226
85,75.7539,0.00093,1,1,0.01989,0.000280723,0.000280723,0.000280723
86,76.6503,0.00037,1,1,0.00467,0.00026422,0.00026422,0.00026422
87,77.5366,0.01178,1,1,0.00467,0.000247716,0.000247716,0.000247716
88,78.4252,0.00035,1,1,0.00226,0.000231213,0.000231213,0.000231213
89,79.3016,0.0005,1,1,0.00226,0.00021471,0.00021471,0.00021471
90,80.1814,0.04009,1,1,0.00388,0.000198206,0.000198206,0.000198206
91,81.0581,0.0015,1,1,0.00388,0.000181703,0.000181703,0.000181703
92,81.945,0.00067,1,1,0.00178,0.0001652,0.0001652,0.0001652
93,82.8201,0.00149,1,1,0.00178,0.000148696,0.000148696,0.000148696
94,83.6988,0.00273,1,1,0.0015,0.000132193,0.000132193,0.000132193
95,84.5671,0.0011,1,1,0.0015,0.00011569,0.00011569,0.00011569
96,85.4478,0.14382,1,1,0.00058,9.91865e-05,9.91865e-05,9.91865e-05
97,86.3213,0.00045,1,1,0.00058,8.26832e-05,8.26832e-05,8.26832e-05
98,87.2006,0.00805,1,1,0.0018,6.61799e-05,6.61799e-05,6.61799e-05
99,88.0863,0.00128,1,1,0.0018,4.96766e-05,4.96766e-05,4.96766e-05
100,88.9719,0.00179,1,1,0.00361,3.31733e-05,3.31733e-05,3.31733e-05
