epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
43,38.0165,0.00059,0.75,1,1.59332,0.000827782,0.000827782,0.000827782
44,38.9003,0.00028,0.75,1,0.98428,0.000832902,0.000832902,0.000832902
45,39.779,0.08343,0.75,1,0.98428,0.000837361,0.000837361,0.000837361
46,40.6617,4e-05,0.75,1,0.2382,0.00084116,0.00084116,0.00084116
47,41.5435,0.0001,0.75,1,0.2382,0.000844299,0.000844299,0.000844299
48,52.2257,0.0005,1,1,0.00562,0.000846778,0.000846778,0.000846778
49,53.1407,0.00363,1,1,0.00562,0.000848596,0.000848596,0.000848596
50,54.3348,0.16213,1,1,0.01234,0.000849755,0.000849755,0.000849755
51,55.2353,3e-05,1,1,0.01234,0.000841835,0.000841835,0.000841835
52,56.1281,4e-05,1,1,0.0053,0.000825332,0.000825332,0.000825332
53,57.0569,0.00013,1,1,0.0053,0.000808828,0.000808828,0.000808828
54,57.9525,1e-05,1,1,0.00357,0.000792325,0.000792325,0.000792325
55,58.8415,2e-05,1,1,0.00357,0.000775822,0.000775822,0.000775822
56,59.7317,0.0064,1,1,0.0059,0.000759318,0.000759318,0.000759318
57,60.6193,0,1,1,0.0059,0.000742815,0.000742815,0.000742815
58,61.5208,0.00409,1,1,0.01098,0.000726312,0.000726312,0.000726312
59,62.4117,0.0028,1,1,0.01098,0.000709809,0.000709809,0.000709809
60,63.3037,0.01329,1,1,0.03275,0.000693305,0.000693305,0.000693305
61,64.188,0,1,1,0.03275,0.000676802,0.000676802,0.000676802
62,65.0839,1e-05,1,1,0.05457,0.000660299,0.000660299,0.000660299
63,65.9772,0.00089,1,1,0.05457,0.000643795,0.000643795,0.000643795
64,66.9091,0.00464,1,1,0.12459,0.000627292,0.000627292,0.000627292
65,67.7992,0.00181,1,1,0.12459,0.000610789,0.000610789,0.000610789
66,68.7024,0,0.75,1,0.29035,0.000594286,0.000594286,0.000594286
67,69.5876,1e-05,0.75,1,0.29035,0.000577782,0.000577782,0.000577782
68,70.4805,1e-05,0.75,1,0.27522,0.000561279,0.000561279,0.000561279
69,71.3774,0.00564,0.75,1,0.27522,0.000544776,0.000544776,0.000544776
70,72.2981,0.01327,0.75,1,0.35596,0.000528272,0.000528272,0.000528272
71,73.208,3e-05,0.75,1,0.35596,0.000511769,0.000511769,0.000511769
72,74.1081,3e-05,0.75,1,0.38256,0.000495266,0.000495266,0.000495266
73,74.9983,0,0.75,1,0.38256,0.000478762,0.000478762,0.000478762
74,75.8884,1e-05,0.75,1,0.329,0.000462259,0.000462259,0.000462259
75,76.7829,5e-05,0.75,1,0.329,0.000445756,0.000445756,0.000445756
76,77.6875,0.00048,0.75,1,0.37801,0.000429253,0.000429253,0.000429253
77,78.5778,2e-05,0.75,1,0.37801,0.000412749,0.000412749,0.000412749
78,79.4663,2e-05,0.75,1,0.67578,0.000396246,0.000396246,0.000396246
79,80.3492,0.25332,0.75,1,0.67578,0.000379743,0.000379743,0.000379743
80,81.243,0,0.75,1,0.56443,0.000363239,0.000363239,0.000363239
81,82.1268,4.63296,0.75,1,0.56443,0.000346736,0.000346736,0.000346736
82,83.0187,0,0.75,1,0.56829,0.000330233,0.000330233,0.000330233
83,83.9024,0.00374,0.75,1,0.56829,0.000313729,0.000313729,0.000313729
84,84.7943,0.00059,0.75,1,0.47825,0.000297226,0.000297226,0.000297226
85,85.6757,0.00086,0.75,1,0.47825,0.000280723,0.000280723,0.000280723
86,86.5707,3e-05,0.75,1,0.17356,0.00026422,0.00026422,0.00026422
87,87.4583,3e-05,0.75,1,0.17356,0.000247716,0.000247716,0.000247716
88,88.3437,0.00952,1,1,0.07725,0.000231213,0.000231213,0.000231213
89,89.2304,0.00026,1,1,0.07725,0.00021471,0.00021471,0.00021471
90,90.123,0.00297,1,1,0.07292,0.000198206,0.000198206,0.000198206
91,91.0101,0.03465,1,1,0.07292,0.000181703,0.000181703,0.000181703
92,91.9006,0.00895,1,1,0.03656,0.0001652,0.0001652,0.0001652
93,92.7859,0.00143,1,1,0.03656,0.000148696,0.000148696,0.000148696
94,93.6803,9e-05,1,1,0.04245,0.000132193,0.000132193,0.000132193
95,94.5698,0.00047,1,1,0.04245,0.00011569,0.00011569,0.00011569
96,95.4607,0.0006,1,1,0.04864,9.91865e-05,9.91865e-05,9.91865e-05
97,96.3402,2e-05,1,1,0.04864,8.26832e-05,8.26832e-05,8.26832e-05
98,97.2319,6e-05,1,1,0.10127,6.61799e-05,6.61799e-05,6.61799e-05
99,98.1161,0.00018,1,1,0.10127,4.96766e-05,4.96766e-05,4.96766e-05
100,99.0071,2e-05,1,1,0.15522,3.31733e-05,3.31733e-05,3.31733e-05
