epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,0.87306,0,0.75,1,2.99862,1.667e-05,1.667e-05,1.667e-05
2,1.7782,1e-05,0.75,1,2.98598,4.95149e-05,4.95149e-05,4.95149e-05
3,2.68105,0,0.75,1,3.11221,8.16997e-05,8.16997e-05,8.16997e-05
4,3.57869,0,0.75,1,3.36352,0.000113224,0.000113224,0.000113224
5,4.47999,0,0.75,1,3.18778,0.000144089,0.000144089,0.000144089
6,5.38043,0,0.75,1,2.71539,0.000174293,0.000174293,0.000174293
7,6.28096,0,0.75,1,2.55138,0.000203837,0.000203837,0.000203837
8,7.18109,3e-05,0.75,1,1.95706,0.000232722,0.000232722,0.000232722
9,8.07535,0,0.75,1,1.87045,0.000260946,0.000260946,0.000260946
10,8.96358,0,0.75,1,1.87369,0.000288509,0.000288509,0.000288509
11,9.85484,0,0.75,1,1.89689,0.000315413,0.000315413,0.000315413
12,10.7499,0,0.75,1,1.6659,0.000341657,0.000341657,0.000341657
13,11.6412,0,0.75,1,1.7129,0.00036724,0.00036724,0.00036724
14,12.5339,0,0.75,1,2.02241,0.000392163,0.000392163,0.000392163
15,13.4262,0,0.75,1,1.45694,0.000416427,0.000416427,0.000416427
16,14.3175,0,0.75,1,1.25309,0.00044003,0.00044003,0.00044003
17,15.2073,0,0.75,1,1.28639,0.000462973,0.000462973,0.000462973
18,16.0917,0,0.75,1,1.37849,0.000485255,0.000485255,0.000485255
19,16.9849,0,0.75,1,1.57797,0.000506878,0.000506878,0.000506878
20,17.8838,0,0.75,1,1.44125,0.000527841,0.000527841,0.000527841
21,18.7703,0,0.75,1,0.97253,0.000548143,0.000548143,0.000548143
22,19.6606,0,0.75,1,1.39246,0.000567785,0.000567785,0.000567785
23,20.549,0,0.75,1,0.42169,0.000586767,0.000586767,0.000586767
24,21.4354,3e-05,0.75,1,0.31356,0.000605089,0.000605089,0.000605089
25,22.3274,2e-05,1,1,0.11361,0.000622751,0.000622751,0.000622751
26,23.2184,0,0.75,1,0.52783,0.000639753,0.000639753,0.000639753
27,24.1136,0,0.75,1,0.47158,0.000656095,0.000656095,0.000656095
28,24.9918,0.02451,0.75,1,0.47158,0.000671776,0.000671776,0.000671776
29,25.8784,0.00106,0.75,1,0.48431,0.000686797,0.000686797,0.000686797
30,26.7671,0,0.75,1,1.41559,0.000701159,0.000701159,0.000701159
31,27.6485,1e-05,0.75,1,1.41559,0.00071486,0.00071486,0.00071486
32,28.5373,0,0.75,1,2.61535,0.000727901,0.000727901,0.000727901
33,29.4265,0,0.75,1,4.23828,0.000740281,0.000740281,0.000740281
34,30.312,0,0.75,1,4.23828,0.000752002,0.000752002,0.000752002
35,31.1968,0,0.75,1,5.50447,0.000763063,0.000763063,0.000763063
36,32.0915,0,0.75,1,5.41807,0.000773463,0.000773463,0.000773463
37,32.9808,0.1153,0.75,1,5.41807,0.000783203,0.000783203,0.000783203
38,33.8705,0.00625,0.75,1,6.20697,0.000792283,0.000792283,0.000792283
39,34.7555,1e-05,0.75,1,5.02643,0.000800703,0.000800703,0.000800703
40,35.6402,0.06526,0.75,1,5.02643,0.000808463,0.000808463,0.000808463
41,36.5289,0,0.75,1,5.13028,0.000815563,0.000815563,0.000815563
42,37.4294,0,0.75,1,2.54374,0.000822003,0.000822003,0.000822003
43,38.3121,0,0.75,1,2.54374,0.000827782,0.000827782,0.000827782
44,39.1991,0,0.75,1,2.61499,0.000832902,0.000832902,0.000832902
45,40.0823,0,0.75,1,2.61499,0.000837361,0.000837361,0.000837361
46,40.9693,7e-05,0.75,1,1.74419,0.00084116,0.00084116,0.00084116
47,41.8455,0,0.75,1,1.74419,0.000844299,0.000844299,0.000844299
48,42.7353,0,0.75,1,2.28406,0.000846778,0.000846778,0.000846778
49,43.6145,0,0.75,1,2.28406,0.000848596,0.000848596,0.000848596
50,44.5585,0,0.75,1,3.06477,0.000849755,0.000849755,0.000849755
51,45.4383,0,0.75,1,3.06477,0.000841835,0.000841835,0.000841835
52,46.3257,0,0.75,1,2.57463,0.000825332,0.000825332,0.000825332
53,47.2089,0,0.75,1,2.57463,0.000808828,0.000808828,0.000808828
54,48.1067,0,0.75,1,2.64761,0.000792325,0.000792325,0.000792325
55,48.9897,0.00035,0.75,1,2.64761,0.000775822,0.000775822,0.000775822
56,49.88,0,0.75,1,4.02625,0.000759318,0.000759318,0.000759318
57,50.7642,2.85334,0.75,1,4.02625,0.000742815,0.000742815,0.000742815
58,51.6556,0.0001,0.75,1,3.26849,0.000726312,0.000726312,0.000726312
59,52.5388,0,0.75,1,3.26849,0.000709809,0.000709809,0.000709809
60,53.4308,0.20478,0.75,1,3.5712,0.000693305,0.000693305,0.000693305
61,54.3075,0.00837,0.75,1,3.5712,0.000676802,0.000676802,0.000676802
62,55.2004,0,0.75,1,3.7261,0.000660299,0.000660299,0.000660299
63,56.0868,0.00477,0.75,1,3.7261,0.000643795,0.000643795,0.000643795
64,56.9838,0.02798,0.75,1,4.00237,0.000627292,0.000627292,0.000627292
65,57.8775,0,0.75,1,4.00237,0.000610789,0.000610789,0.000610789
66,58.7667,0.07692,0.75,1,5.03261,0.000594286,0.000594286,0.000594286
67,59.65,0.00509,0.75,1,5.03261,0.000577782,0.000577782,0.000577782
68,60.546,0.13134,0.75,1,5.69466,0.000561279,0.000561279,0.000561279
69,61.4305,5e-05,0.75,1,5.69466,0.000544776,0.000544776,0.000544776
70,62.3283,0.43334,0.75,1,7.06985,0.000528272,0.000528272,0.000528272
71,63.2586,0.46835,0.75,1,7.06985,0.000511769,0.000511769,0.000511769
72,64.1517,0.06995,0.75,1,7.3277,0.000495266,0.000495266,0.000495266
73,65.0384,0,0.75,1,7.3277,0.000478762,0.000478762,0.000478762
74,65.9329,0.63432,0.75,1,7.77617,0.000462259,0.000462259,0.000462259
75,66.8173,0.82885,0.75,1,7.77617,0.000445756,0.000445756,0.000445756
76,67.7173,0.21877,0.75,1,7.59898,0.000429253,0.000429253,0.000429253
77,68.6024,0,0.75,1,7.59898,0.000412749,0.000412749,0.000412749
78,69.5495,0.21453,0.5,1,8.40454,0.000396246,0.000396246,0.000396246
79,70.4399,0.50624,0.5,1,8.40454,0.000379743,0.000379743,0.000379743
80,71.3446,0.00024,0.5,1,8.43705,0.000363239,0.000363239,0.000363239
81,72.2286,4.45903,0.5,1,8.43705,0.000346736,0.000346736,0.000346736
82,73.1277,0,0.5,1,8.35535,0.000330233,0.000330233,0.000330233
83,74.0154,5e-05,0.5,1,8.35535,0.000313729,0.000313729,0.000313729
84,74.9098,0,0.5,1,7.57882,0.000297226,0.000297226,0.000297226
85,75.794,0,0.5,1,7.57882,0.000280723,0.000280723,0.000280723
86,76.6816,0,0.5,1,6.01866,0.00026422,0.00026422,0.00026422
87,77.5685,3e-05,0.5,1,6.01866,0.000247716,0.000247716,0.000247716
88,78.4599,0,0.75,1,4.9009,0.000231213,0.000231213,0.000231213
89,79.3846,0.00289,0.75,1,4.9009,0.00021471,0.00021471,0.00021471
90,80.2797,0.00036,0.75,1,4.4682,0.000198206,0.000198206,0.000198206
91,81.1746,0,0.75,1,4.4682,0.000181703,0.000181703,0.000181703
92,82.0649,0.00026,0.75,1,4.00766,0.0001652,0.0001652,0.0001652
93,82.9622,0.01848,0.75,1,4.00766,0.000148696,0.000148696,0.000148696
94,83.8551,0.00162,0.75,1,4.45181,0.000132193,0.000132193,0.000132193
95,84.7367,0.21554,0.75,1,4.45181,0.00011569,0.00011569,0.00011569
96,85.6337,0.0031,0.75,1,3.57474,9.91865e-05,9.91865e-05,9.91865e-05
97,86.5248,1e-05,0.75,1,3.57474,8.26832e-05,8.26832e-05,8.26832e-05
98,87.4319,0.08217,0.75,1,4.73934,6.61799e-05,6.61799e-05,6.61799e-05
99,88.3235,1e-05,0.75,1,4.73934,4.96766e-05,4.96766e-05,4.96766e-05
100,89.2184,0,0.75,1,4.77831,3.31733e-05,3.31733e-05,3.31733e-05
