epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
87,77.2105,0.31287,0.75,1,1.10721,0.000247716,0.000247716,0.000247716
88,78.0873,2e-05,0.75,1,0.93676,0.000231213,0.000231213,0.000231213
89,78.9717,0.00382,0.75,1,0.93676,0.00021471,0.00021471,0.00021471
90,79.8634,0.0059,0.75,1,1.15564,0.000198206,0.000198206,0.000198206
91,80.7517,0.00068,0.75,1,1.15564,0.000181703,0.000181703,0.000181703
92,81.6435,0.00114,0.75,1,1.13149,0.0001652,0.0001652,0.0001652
93,82.5266,0.00027,0.75,1,1.13149,0.000148696,0.000148696,0.000148696
94,83.4165,0.10502,0.75,1,0.99006,0.000132193,0.000132193,0.000132193
95,84.3051,0.00084,0.75,1,0.99006,0.00011569,0.00011569,0.00011569
96,85.1908,0.00012,0.75,1,0.78074,9.91865e-05,9.91865e-05,9.91865e-05
97,86.0663,8e-05,0.75,1,0.78074,8.26832e-05,8.26832e-05,8.26832e-05
98,86.96,0.01049,0.75,1,0.83255,6.61799e-05,6.61799e-05,6.61799e-05
99,87.839,0.02426,0.75,1,0.83255,4.96766e-05,4.96766e-05,4.96766e-05
100,88.7135,0.00047,0.75,1,1.42262,3.31733e-05,3.31733e-05,3.31733e-05
