epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
37,32.9694,0.01068,0.75,1,2.91022,0.000783203,0.000783203,0.000783203
38,33.8657,0,0.75,1,3.25286,0.000792283,0.000792283,0.000792283
39,34.7564,7e-05,0.5,1,3.06686,0.000800703,0.000800703,0.000800703
40,35.6442,1e-05,0.5,1,3.06686,0.000808463,0.000808463,0.000808463
41,36.5335,0,0.5,1,3.20103,0.000815563,0.000815563,0.000815563
42,37.4242,0.80082,0.5,1,2.73608,0.000822003,0.000822003,0.000822003
43,38.3082,2e-05,0.5,1,2.73608,0.000827782,0.000827782,0.000827782
44,39.1975,0.00223,0.5,1,3.51685,0.000832902,0.000832902,0.000832902
45,40.0751,0.00251,0.5,1,3.51685,0.000837361,0.000837361,0.000837361
46,40.9607,0.00019,0.5,1,3.38612,0.00084116,0.00084116,0.00084116
47,41.8437,0.00025,0.5,1,3.38612,0.000844299,0.000844299,0.000844299
48,42.7314,0.00011,0.5,1,4.08854,0.000846778,0.000846778,0.000846778
49,43.6159,0.13396,0.5,1,4.08854,0.000848596,0.000848596,0.000848596
50,44.5651,1e-05,0.5,1,3.85574,0.000849755,0.000849755,0.000849755
51,45.4446,0.01108,0.5,1,3.85574,0.000841835,0.000841835,0.000841835
52,46.3339,4e-05,0.5,1,3.06738,0.000825332,0.000825332,0.000825332
53,47.2123,1e-05,0.5,1,3.06738,0.000808828,0.000808828,0.000808828
54,48.1101,0.00028,0.5,1,1.82405,0.000792325,0.000792325,0.000792325
55,48.992,0.06778,0.5,1,1.82405,0.000775822,0.000775822,0.000775822
56,49.8869,0.00127,0.75,1,1.87878,0.000759318,0.000759318,0.000759318
57,50.7779,0.00888,0.75,1,1.87878,0.000742815,0.000742815,0.000742815
58,51.6677,2e-05,0.75,1,1.55048,0.000726312,0.000726312,0.000726312
59,52.5524,0.00033,0.75,1,1.55048,0.000709809,0.000709809,0.000709809
60,53.4461,0,0.75,1,1.62778,0.000693305,0.000693305,0.000693305
61,54.3264,1e-05,0.75,1,1.62778,0.000676802,0.000676802,0.000676802
62,55.229,0,0.75,1,1.40375,0.000660299,0.000660299,0.000660299
63,56.112,1e-05,0.75,1,1.40375,0.000643795,0.000643795,0.000643795
64,57.0067,1e-05,0.75,1,1.56898,0.000627292,0.000627292,0.000627292
65,57.8809,0.0004,0.75,1,1.56898,0.000610789,0.000610789,0.000610789
66,58.7726,0.00024,0.75,1,1.4013,0.000594286,0.000594286,0.000594286
67,59.6527,5e-05,0.75,1,1.4013,0.000577782,0.000577782,0.000577782
68,60.5454,1e-05,0.75,1,1.19309,0.000561279,0.000561279,0.000561279
69,61.4312,7e-05,0.75,1,1.19309,0.000544776,0.000544776,0.000544776
70,62.322,0,0.75,1,0.90415,0.000528272,0.000528272,0.000528272
71,63.2062,0.0015,0.75,1,0.90415,0.000511769,0.000511769,0.000511769
72,64.097,2e-05,0.75,1,0.79701,0.000495266,0.000495266,0.000495266
73,64.9866,1e-05,0.75,1,0.79701,0.000478762,0.000478762,0.000478762
74,65.8799,0,0.75,1,0.68269,0.000462259,0.000462259,0.000462259
75,66.7617,5e-05,0.75,1,0.68269,0.000445756,0.000445756,0.000445756
76,67.6504,1e-05,0.75,1,0.65738,0.000429253,0.000429253,0.000429253
77,68.5351,7e-05,0.75,1,0.65738,0.000412749,0.000412749,0.000412749
78,69.4204,0.00146,0.75,1,1.03872,0.000396246,0.000396246,0.000396246
79,70.2999,0.00404,0.75,1,1.03872,0.000379743,0.000379743,0.000379743
80,71.1908,0.00864,0.75,1,1.01834,0.000363239,0.000363239,0.000363239
81,72.0762,1.70144,0.75,1,1.01834,0.000346736,0.000346736,0.000346736
82,72.9647,0.00323,0.75,1,1.45814,0.000330233,0.000330233,0.000330233
83,73.8477,0.01177,0.75,1,1.45814,0.000313729,0.000313729,0.000313729
84,74.738,0,0.75,1,1.68917,0.000297226,0.000297226,0.000297226
85,75.6271,2e-05,0.75,1,1.68917,0.000280723,0.000280723,0.000280723
86,76.5165,3e-05,0.75,1,1.01518,0.00026422,0.00026422,0.00026422
87,77.4012,0.00263,0.75,1,1.01518,0.000247716,0.000247716,0.000247716
88,78.2869,1e-05,0.75,1,0.95195,0.000231213,0.000231213,0.000231213
89,79.1654,9e-05,0.75,1,0.95195,0.00021471,0.00021471,0.00021471
90,80.0575,0.00032,0.75,1,1.07255,0.000198206,0.000198206,0.000198206
91,80.9427,0.00051,0.75,1,1.07255,0.000181703,0.000181703,0.000181703
92,81.8295,0.00019,0.75,1,0.72583,0.0001652,0.0001652,0.0001652
93,82.7101,9e-05,0.75,1,0.72583,0.000148696,0.000148696,0.000148696
94,83.6013,0.01138,0.75,1,0.38266,0.000132193,0.000132193,0.000132193
95,84.4854,0,0.75,1,0.38266,0.00011569,0.00011569,0.00011569
96,85.3778,0.00014,0.75,1,0.34247,9.91865e-05,9.91865e-05,9.91865e-05
97,86.2607,0,0.75,1,0.34247,8.26832e-05,8.26832e-05,8.26832e-05
98,87.1526,1e-05,0.75,1,0.63675,6.61799e-05,6.61799e-05,6.61799e-05
99,88.0357,4e-05,0.75,1,0.63675,4.96766e-05,4.96766e-05,4.96766e-05
100,88.9242,1e-05,0.75,1,1.20517,3.31733e-05,3.31733e-05,3.31733e-05
